Date,Low,Open,Volume,High,Close,Adjusted Close
21-10-1992,16.0,17.5,30050,17.5,16.0,14.65528392791748
22-10-1992,15.0,16.0,1925,16.0,15.0,13.739328384399414
23-10-1992,16.0,16.0,300,16.0,16.0,14.65528392791748
26-10-1992,16.0,16.0,125,16.0,16.0,14.65528392791748
27-10-1992,14.5,14.5,1500,14.5,14.5,13.281351089477539
28-10-1992,15.5,15.5,50,15.5,15.5,14.197306632995605
29-10-1992,15.0,15.0,500,15.0,15.0,13.739328384399414
30-10-1992,12.5,15.0,63875,15.0,14.0,12.823372840881348
02-11-1992,14.5,14.5,1125,15.5,15.5,14.197306632995605
03-11-1992,13.0,14.5,98500,16.0,16.0,14.65528392791748
04-11-1992,15.5,15.5,64450,18.0,17.0,15.57123851776123
05-11-1992,16.5,16.5,49100,18.5,18.5,16.945171356201172
06-11-1992,17.0,18.5,138425,19.0,18.5,16.945171356201172
09-11-1992,17.0,19.0,34075,19.0,18.0,16.487194061279297
10-11-1992,17.0,18.0,10000,18.0,18.0,16.487194061279297
11-11-1992,17.0,18.0,15975,18.0,18.0,16.487194061279297
12-11-1992,17.5,18.0,2775,18.0,18.0,16.487194061279297
13-11-1992,17.5,18.0,9950,18.0,18.0,16.487194061279297
16-11-1992,16.5,17.5,13175,18.0,17.5,16.029216766357422
17-11-1992,16.5,17.5,1475,17.5,17.5,16.029216766357422
18-11-1992,16.5,16.5,1625,17.0,17.0,15.57123851776123
19-11-1992,16.0,16.5,5875,17.0,16.0,14.65528392791748
20-11-1992,16.0,17.0,8600,17.0,16.5,15.113261222839355
23-11-1992,16.0,16.5,825,16.5,16.5,15.113261222839355
24-11-1992,16.0,16.5,2000,16.5,16.0,14.65528392791748
25-11-1992,16.0,16.0,250,16.0,16.0,14.65528392791748
27-11-1992,16.0,16.0,250,16.0,16.0,14.65528392791748
30-11-1992,15.0,16.0,5200,16.5,16.0,14.65528392791748
01-12-1992,16.0,16.0,425,16.0,16.0,14.65528392791748
02-12-1992,15.0,15.0,5500,16.0,16.0,14.65528392791748
03-12-1992,15.0,16.0,2225,16.0,15.5,14.197306632995605
04-12-1992,15.5,15.5,21350,18.0,18.0,16.487194061279297
07-12-1992,17.0,18.0,6825,18.0,18.0,16.487194061279297
08-12-1992,17.0,18.0,8250,18.0,17.0,15.57123851776123
09-12-1992,16.5,17.0,2800,17.5,17.5,16.029216766357422
10-12-1992,16.0,17.5,2150,17.5,17.5,16.029216766357422
11-12-1992,16.5,17.5,1100,17.5,16.5,15.113261222839355
14-12-1992,14.5,15.5,3875,16.0,15.0,13.739328384399414
15-12-1992,14.5,15.0,6300,15.5,15.5,14.197306632995605
16-12-1992,15.0,15.0,1150,15.5,15.5,14.197306632995605
