Date,Low,Open,Volume,High,Close,Adjusted Close
11-04-2013,15.109999656677246,15.140000343322754,4500200,18.790000915527344,18.790000915527344,18.790000915527344
12-04-2013,17.59000015258789,18.010000228881836,175000,18.690000534057617,18.170000076293945,18.170000076293945
15-04-2013,17.65999984741211,18.440000534057617,46100,18.440000534057617,18.420000076293945,18.420000076293945
16-04-2013,17.649999618530273,18.75,75700,19.440000534057617,19.25,19.25
17-04-2013,18.110000610351562,19.270000457763672,66800,19.649999618530273,18.75,18.75
18-04-2013,18.329999923706055,18.700000762939453,106100,19.0,18.8700008392334,18.8700008392334
19-04-2013,18.739999771118164,18.75,122500,19.5,18.81999969482422,18.81999969482422
22-04-2013,18.110000610351562,18.579999923706055,29300,18.920000076293945,18.920000076293945,18.920000076293945
23-04-2013,18.719999313354492,18.809999465942383,42400,19.469999313354492,19.329999923706055,19.329999923706055
24-04-2013,18.75,19.209999084472656,21800,19.540000915527344,19.350000381469727,19.350000381469727
25-04-2013,18.799999237060547,19.010000228881836,28100,19.170000076293945,19.100000381469727,19.100000381469727
26-04-2013,18.56999969482422,18.989999771118164,30100,18.989999771118164,18.899999618530273,18.899999618530273
29-04-2013,18.559999465942383,18.790000915527344,26100,19.030000686645508,19.020000457763672,19.020000457763672
30-04-2013,18.559999465942383,18.899999618530273,27500,20.5,19.93000030517578,19.93000030517578
01-05-2013,19.90999984741211,20.139999389648438,71800,21.0,20.450000762939453,20.450000762939453
02-05-2013,20.450000762939453,20.65999984741211,43800,20.65999984741211,20.489999771118164,20.489999771118164
03-05-2013,20.40999984741211,21.5,23700,21.5,20.950000762939453,20.950000762939453
06-05-2013,20.700000762939453,21.5,182600,22.25,20.920000076293945,20.920000076293945
07-05-2013,19.649999618530273,20.920000076293945,90000,21.770000457763672,20.520000457763672,20.520000457763672
08-05-2013,19.600000381469727,20.010000228881836,163200,20.389999389648438,19.940000534057617,19.940000534057617
09-05-2013,19.56999969482422,20.5,71800,20.5,19.600000381469727,19.600000381469727
10-05-2013,19.690000534057617,19.690000534057617,102600,20.68000030517578,20.049999237060547,20.049999237060547
13-05-2013,20.25,20.8799991607666,85600,20.8799991607666,20.469999313354492,20.469999313354492
14-05-2013,20.3700008392334,20.639999389648438,34600,20.8799991607666,20.700000762939453,20.700000762939453
15-05-2013,20.149999618530273,20.770000457763672,154000,20.780000686645508,20.25,20.25
16-05-2013,19.6299991607666,20.209999084472656,72600,20.670000076293945,20.06999969482422,20.06999969482422
17-05-2013,19.510000228881836,20.030000686645508,51400,20.030000686645508,19.780000686645508,19.780000686645508
20-05-2013,19.84000015258789,20.079999923706055,17700,20.219999313354492,20.010000228881836,20.010000228881836
21-05-2013,20.09000015258789,20.09000015258789,11200,20.3799991607666,20.1200008392334,20.1200008392334
22-05-2013,20.010000228881836,20.270000457763672,25400,20.600000381469727,20.389999389648438,20.389999389648438
23-05-2013,20.280000686645508,20.3799991607666,17200,20.739999771118164,20.739999771118164,20.739999771118164
24-05-2013,20.700000762939453,20.700000762939453,24800,22.540000915527344,21.809999465942383,21.809999465942383
28-05-2013,21.520000457763672,22.149999618530273,80500,22.5,21.899999618530273,21.899999618530273
29-05-2013,20.639999389648438,21.979999542236328,65300,22.989999771118164,21.959999084472656,21.959999084472656
30-05-2013,21.40999984741211,22.709999084472656,43600,22.709999084472656,22.06999969482422,22.06999969482422
31-05-2013,21.34000015258789,22.079999923706055,36000,22.489999771118164,21.5,21.5
03-06-2013,21.299999237060547,21.559999465942383,50800,22.979999542236328,21.989999771118164,21.989999771118164
04-06-2013,21.6200008392334,22.100000381469727,18000,22.5,21.969999313354492,21.969999313354492
05-06-2013,21.600000381469727,22.030000686645508,36200,22.739999771118164,21.75,21.75
06-06-2013,21.860000610351562,23.969999313354492,16300,23.969999313354492,22.06999969482422,22.06999969482422
07-06-2013,21.770000457763672,22.639999389648438,35000,22.639999389648438,22.239999771118164,22.239999771118164
10-06-2013,22.350000381469727,22.489999771118164,60500,23.350000381469727,22.899999618530273,22.899999618530273
11-06-2013,22.0,22.0,21400,24.0,23.719999313354492,23.719999313354492
12-06-2013,22.700000762939453,23.979999542236328,20500,23.979999542236328,23.899999618530273,23.899999618530273
13-06-2013,22.420000076293945,23.889999389648438,67800,25.100000381469727,22.959999084472656,22.959999084472656
14-06-2013,21.649999618530273,22.8799991607666,17700,22.989999771118164,21.790000915527344,21.790000915527344
17-06-2013,20.520000457763672,21.90999984741211,82400,22.3700008392334,20.600000381469727,20.600000381469727
18-06-2013,20.5,20.5,65900,21.389999389648438,21.350000381469727,21.350000381469727
19-06-2013,20.829999923706055,21.100000381469727,71000,23.899999618530273,22.8700008392334,22.8700008392334
20-06-2013,20.809999465942383,22.579999923706055,62200,23.549999237060547,22.31999969482422,22.31999969482422
21-06-2013,22.670000076293945,23.34000015258789,142500,23.93000030517578,22.670000076293945,22.670000076293945
24-06-2013,20.809999465942383,22.670000076293945,78400,22.670000076293945,22.049999237060547,22.049999237060547
25-06-2013,20.959999084472656,22.100000381469727,39200,23.40999984741211,22.170000076293945,22.170000076293945
26-06-2013,21.780000686645508,22.18000030517578,98300,23.3700008392334,23.25,23.25
27-06-2013,22.25,23.489999771118164,95100,24.520000457763672,23.90999984741211,23.90999984741211
28-06-2013,22.809999465942383,24.020000457763672,1145500,24.25,24.239999771118164,24.239999771118164
01-07-2013,22.84000015258789,24.09000015258789,59600,25.040000915527344,24.239999771118164,24.239999771118164
02-07-2013,23.700000762939453,24.719999313354492,13600,24.719999313354492,24.229999542236328,24.229999542236328
03-07-2013,24.049999237060547,24.479999542236328,5000,24.5,24.5,24.5
05-07-2013,23.520000457763672,24.809999465942383,16500,24.809999465942383,24.31999969482422,24.31999969482422
08-07-2013,24.190000534057617,24.459999084472656,18400,24.5,24.3700008392334,24.3700008392334
09-07-2013,23.299999237060547,24.520000457763672,18900,24.520000457763672,24.489999771118164,24.489999771118164
10-07-2013,24.190000534057617,24.260000228881836,42700,24.510000228881836,24.350000381469727,24.350000381469727
11-07-2013,23.739999771118164,24.649999618530273,17300,24.850000381469727,24.1299991607666,24.1299991607666
12-07-2013,23.81999969482422,24.18000030517578,22500,24.5,24.010000228881836,24.010000228881836
15-07-2013,23.90999984741211,24.059999465942383,18200,24.549999237060547,24.440000534057617,24.440000534057617
16-07-2013,24.100000381469727,24.440000534057617,25700,24.5,24.43000030517578,24.43000030517578
17-07-2013,24.1200008392334,24.440000534057617,28800,24.520000457763672,24.510000228881836,24.510000228881836
18-07-2013,23.559999465942383,24.489999771118164,38300,24.489999771118164,24.260000228881836,24.260000228881836
19-07-2013,23.3799991607666,24.149999618530273,36600,25.020000457763672,24.549999237060547,24.549999237060547
22-07-2013,24.6200008392334,25.639999389648438,149200,26.5,24.850000381469727,24.850000381469727
23-07-2013,24.75,24.940000534057617,45300,27.0,24.75,24.75
24-07-2013,24.6200008392334,24.93000030517578,182700,25.729999542236328,24.93000030517578,24.93000030517578
25-07-2013,24.75,24.969999313354492,36700,25.56999969482422,25.049999237060547,25.049999237060547
26-07-2013,25.0,25.100000381469727,188600,25.700000762939453,25.100000381469727,25.100000381469727
29-07-2013,23.899999618530273,25.1299991607666,50300,26.100000381469727,24.270000457763672,24.270000457763672
30-07-2013,23.559999465942383,24.440000534057617,72400,24.950000762939453,24.020000457763672,24.020000457763672
31-07-2013,22.100000381469727,23.950000762939453,140900,24.290000915527344,22.739999771118164,22.739999771118164
01-08-2013,20.34000015258789,23.030000686645508,139700,23.920000076293945,22.040000915527344,22.040000915527344
02-08-2013,21.149999618530273,22.040000915527344,29800,22.190000534057617,21.280000686645508,21.280000686645508
05-08-2013,20.520000457763672,21.34000015258789,44900,21.34000015258789,20.639999389648438,20.639999389648438
06-08-2013,20.260000228881836,20.639999389648438,45800,20.920000076293945,20.40999984741211,20.40999984741211
07-08-2013,18.829999923706055,20.329999923706055,61700,20.459999084472656,19.25,19.25
08-08-2013,18.860000610351562,19.34000015258789,43700,19.989999771118164,19.190000534057617,19.190000534057617
09-08-2013,18.040000915527344,19.200000762939453,39400,19.90999984741211,18.049999237060547,18.049999237060547
12-08-2013,17.559999465942383,18.06999969482422,44200,18.780000686645508,18.600000381469727,18.600000381469727
13-08-2013,17.979999542236328,18.450000762939453,11600,18.780000686645508,18.360000610351562,18.360000610351562
14-08-2013,16.850000381469727,18.219999313354492,127700,18.299999237060547,17.559999465942383,17.559999465942383
15-08-2013,17.270000457763672,17.670000076293945,78000,17.899999618530273,17.450000762939453,17.450000762939453
16-08-2013,17.149999618530273,17.329999923706055,24300,17.809999465942383,17.68000030517578,17.68000030517578
19-08-2013,17.489999771118164,18.040000915527344,26400,18.860000610351562,17.510000228881836,17.510000228881836
20-08-2013,17.559999465942383,17.770000457763672,8800,17.889999389648438,17.780000686645508,17.780000686645508
21-08-2013,17.579999923706055,17.780000686645508,22400,18.1200008392334,18.1200008392334,18.1200008392334
22-08-2013,17.979999542236328,18.0,19800,18.360000610351562,18.020000457763672,18.020000457763672
23-08-2013,17.65999984741211,18.049999237060547,80500,19.040000915527344,17.690000534057617,17.690000534057617
26-08-2013,16.579999923706055,17.65999984741211,59100,17.90999984741211,17.200000762939453,17.200000762939453
27-08-2013,16.610000610351562,17.350000381469727,80800,17.899999618530273,16.770000457763672,16.770000457763672
28-08-2013,15.829999923706055,16.790000915527344,41700,17.170000076293945,15.9399995803833,15.9399995803833
29-08-2013,15.789999961853027,15.869999885559082,48500,16.360000610351562,16.0,16.0
30-08-2013,15.75,15.9399995803833,69500,16.360000610351562,15.760000228881836,15.760000228881836
03-09-2013,15.670000076293945,15.859999656677246,48300,16.31999969482422,16.06999969482422,16.06999969482422
04-09-2013,15.770000457763672,16.229999542236328,36800,16.309999465942383,15.970000267028809,15.970000267028809
05-09-2013,15.3100004196167,16.0,94100,16.0,15.869999885559082,15.869999885559082
06-09-2013,15.649999618530273,15.869999885559082,82100,16.5,16.34000015258789,16.34000015258789
09-09-2013,16.3700008392334,16.479999542236328,137500,19.809999465942383,19.06999969482422,19.06999969482422
10-09-2013,18.350000381469727,19.190000534057617,166000,19.760000228881836,19.030000686645508,19.030000686645508
11-09-2013,17.520000457763672,19.0,130800,19.200000762939453,17.799999237060547,17.799999237060547
12-09-2013,17.540000915527344,17.649999618530273,75600,18.520000457763672,18.40999984741211,18.40999984741211
13-09-2013,18.40999984741211,18.40999984741211,50500,19.989999771118164,19.420000076293945,19.420000076293945
16-09-2013,18.610000610351562,19.510000228881836,25100,19.8700008392334,18.68000030517578,18.68000030517578
17-09-2013,18.489999771118164,18.610000610351562,164200,20.530000686645508,19.969999313354492,19.969999313354492
18-09-2013,19.81999969482422,20.209999084472656,77200,20.899999618530273,19.940000534057617,19.940000534057617
19-09-2013,19.75,19.969999313354492,46400,20.06999969482422,19.81999969482422,19.81999969482422
20-09-2013,19.600000381469727,19.809999465942383,72600,19.959999084472656,19.8700008392334,19.8700008392334
23-09-2013,19.600000381469727,19.899999618530273,52200,19.950000762939453,19.84000015258789,19.84000015258789
24-09-2013,19.600000381469727,19.780000686645508,36600,20.0,19.760000228881836,19.760000228881836
25-09-2013,19.649999618530273,19.709999084472656,124900,20.209999084472656,20.010000228881836,20.010000228881836
26-09-2013,19.65999984741211,20.670000076293945,96200,22.3799991607666,20.299999237060547,20.299999237060547
27-09-2013,20.1200008392334,20.1200008392334,11900,20.90999984741211,20.600000381469727,20.600000381469727
30-09-2013,20.389999389648438,20.760000228881836,58000,21.979999542236328,21.979999542236328,21.979999542236328
01-10-2013,21.440000534057617,22.0,80800,22.059999465942383,21.799999237060547,21.799999237060547
02-10-2013,21.559999465942383,21.780000686645508,51300,22.5,22.0,22.0
03-10-2013,21.670000076293945,21.8700008392334,38700,22.100000381469727,21.8700008392334,21.8700008392334
04-10-2013,21.799999237060547,21.8700008392334,22100,22.5,22.489999771118164,22.489999771118164
07-10-2013,21.84000015258789,22.5,27200,22.5,21.90999984741211,21.90999984741211
08-10-2013,18.110000610351562,21.65999984741211,251700,21.65999984741211,18.440000534057617,18.440000534057617
09-10-2013,15.800000190734863,18.290000915527344,229400,18.299999237060547,16.06999969482422,16.06999969482422
10-10-2013,15.479999542236328,16.420000076293945,185200,17.170000076293945,16.8799991607666,16.8799991607666
11-10-2013,15.520000457763672,16.469999313354492,120700,17.0,16.549999237060547,16.549999237060547
14-10-2013,16.469999313354492,16.469999313354492,64800,17.90999984741211,17.719999313354492,17.719999313354492
15-10-2013,16.469999313354492,17.389999389648438,68600,17.790000915527344,16.479999542236328,16.479999542236328
16-10-2013,16.56999969482422,16.56999969482422,19000,17.350000381469727,17.139999389648438,17.139999389648438
17-10-2013,16.799999237060547,16.899999618530273,131500,18.139999389648438,17.0,17.0
18-10-2013,16.25,16.3799991607666,1810500,17.450000762939453,16.81999969482422,16.81999969482422
21-10-2013,16.25,16.780000686645508,169400,16.979999542236328,16.3700008392334,16.3700008392334
22-10-2013,16.1299991607666,16.350000381469727,93500,16.719999313354492,16.65999984741211,16.65999984741211
23-10-2013,16.290000915527344,16.559999465942383,151800,16.969999313354492,16.360000610351562,16.360000610351562
24-10-2013,16.209999084472656,16.290000915527344,149600,16.610000610351562,16.350000381469727,16.350000381469727
25-10-2013,15.529999732971191,16.329999923706055,131000,16.469999313354492,15.710000038146973,15.710000038146973
28-10-2013,15.15999984741211,15.760000228881836,116200,15.84000015258789,15.430000305175781,15.430000305175781
29-10-2013,15.40999984741211,15.5,52300,16.149999618530273,15.569999694824219,15.569999694824219
30-10-2013,15.020000457763672,15.630000114440918,232200,15.630000114440918,15.369999885559082,15.369999885559082
31-10-2013,15.020000457763672,15.329999923706055,75000,15.470000267028809,15.149999618530273,15.149999618530273
01-11-2013,14.989999771118164,15.25,234500,15.359999656677246,15.140000343322754,15.140000343322754
04-11-2013,14.949999809265137,15.130000114440918,111000,15.739999771118164,15.260000228881836,15.260000228881836
05-11-2013,14.84000015258789,15.210000038146973,70300,15.489999771118164,14.880000114440918,14.880000114440918
06-11-2013,13.359999656677246,14.899999618530273,147900,14.960000038146973,13.550000190734863,13.550000190734863
07-11-2013,12.960000038146973,13.550000190734863,74400,13.550000190734863,13.010000228881836,13.010000228881836
08-11-2013,12.970000267028809,12.970000267028809,92200,15.069999694824219,14.84000015258789,14.84000015258789
11-11-2013,14.229999542236328,14.770000457763672,38100,15.069999694824219,15.0,15.0
12-11-2013,14.069999694824219,14.899999618530273,72100,15.020000457763672,14.960000038146973,14.960000038146973
13-11-2013,14.460000038146973,14.8100004196167,48100,14.890000343322754,14.6899995803833,14.6899995803833
14-11-2013,14.539999961853027,14.850000381469727,146000,16.40999984741211,16.399999618530273,16.399999618530273
15-11-2013,15.15999984741211,16.420000076293945,207500,16.600000381469727,15.5,15.5
18-11-2013,15.260000228881836,15.619999885559082,50900,15.859999656677246,15.470000267028809,15.470000267028809
19-11-2013,15.039999961853027,15.520000457763672,72000,15.710000038146973,15.069999694824219,15.069999694824219
20-11-2013,15.0,15.229999542236328,38000,15.8100004196167,15.569999694824219,15.569999694824219
21-11-2013,15.5,15.75,125400,16.399999618530273,15.789999961853027,15.789999961853027
22-11-2013,15.300000190734863,15.930000305175781,55100,16.110000610351562,15.5600004196167,15.5600004196167
25-11-2013,14.760000228881836,15.489999771118164,127300,15.550000190734863,15.100000381469727,15.100000381469727
26-11-2013,14.960000038146973,15.15999984741211,220800,16.479999542236328,16.360000610351562,16.360000610351562
27-11-2013,15.699999809265137,16.899999618530273,232000,16.950000762939453,16.09000015258789,16.09000015258789
29-11-2013,15.779999732971191,16.34000015258789,50400,16.34000015258789,16.020000457763672,16.020000457763672
02-12-2013,15.760000228881836,15.890000343322754,255500,16.209999084472656,15.970000267028809,15.970000267028809
03-12-2013,15.800000190734863,15.869999885559082,105100,16.170000076293945,16.049999237060547,16.049999237060547
04-12-2013,15.800000190734863,16.010000228881836,56600,16.329999923706055,15.930000305175781,15.930000305175781
05-12-2013,14.75,16.219999313354492,133100,16.219999313354492,15.050000190734863,15.050000190734863
06-12-2013,14.239999771118164,15.180000305175781,80500,15.1899995803833,14.260000228881836,14.260000228881836
09-12-2013,13.819999694824219,14.229999542236328,115700,14.84000015258789,14.25,14.25
10-12-2013,14.34000015258789,14.449999809265137,123700,14.869999885559082,14.5,14.5
11-12-2013,13.609999656677246,14.319999694824219,84800,14.430000305175781,13.720000267028809,13.720000267028809
12-12-2013,13.40999984741211,13.619999885559082,67400,14.270000457763672,14.140000343322754,14.140000343322754
13-12-2013,13.550000190734863,14.100000381469727,117700,14.100000381469727,13.949999809265137,13.949999809265137
16-12-2013,13.289999961853027,14.039999961853027,261300,15.430000305175781,14.710000038146973,14.710000038146973
17-12-2013,14.050000190734863,14.680000305175781,92900,14.829999923706055,14.34000015258789,14.34000015258789
18-12-2013,13.9399995803833,14.380000114440918,59000,14.579999923706055,14.5600004196167,14.5600004196167
19-12-2013,14.0,14.25,100200,14.720000267028809,14.180000305175781,14.180000305175781
20-12-2013,13.989999771118164,14.100000381469727,809600,14.619999885559082,14.210000038146973,14.210000038146973
23-12-2013,14.319999694824219,14.319999694824219,167300,15.15999984741211,15.039999961853027,15.039999961853027
24-12-2013,14.800000190734863,15.079999923706055,65700,15.369999885559082,15.09000015258789,15.09000015258789
26-12-2013,14.670000076293945,15.130000114440918,120100,15.5,15.199999809265137,15.199999809265137
27-12-2013,14.720000267028809,15.149999618530273,116600,15.600000381469727,15.140000343322754,15.140000343322754
30-12-2013,14.5600004196167,15.039999961853027,126900,15.739999771118164,15.319999694824219,15.319999694824219
